sample_id	slot	source_field	discovery_uri	generation	byte_size	checksum_algorithm	checksum_value	created_at	updated_at	immutable_read_uri	metageneration	crc32c_base64	md5_base64	etag
HG02523	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.combined.bed.gz	1777750687862864	307797533	md5_base64	o6TKoDfZ+ljMyf1O+hBeFw==	2026-05-02T19:38:07.866Z	2026-06-02T20:31:06.955Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.combined.bed.gz?generation=1777750687862864	2	QjNKIQ==	o6TKoDfZ+ljMyf1O+hBeFw==	CNCg/7Gtm5QDEAI=
HG02523	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.combined.bed.gz.tbi	1777750689741714	1680279	md5_base64	mns1zwpHbzXsltg/mdRFdw==	2026-05-02T19:38:09.745Z	2026-06-02T19:53:59.408Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.combined.bed.gz.tbi?generation=1777750689741714	2	0RTzcA==	mns1zwpHbzXsltg/mdRFdw==	CJL38bKtm5QDEAI=
HG02523	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.hap1.bed.gz	1777750698656046	269901065	md5_base64	ZTsZ2lRPuJX42iwuzxbJCg==	2026-05-02T19:38:18.663Z	2026-06-03T16:00:30.622Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.hap1.bed.gz?generation=1777750698656046	3	tR6D+Q==	ZTsZ2lRPuJX42iwuzxbJCg==	CK6Ckretm5QDEAM=
HG02523	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.hap1.bed.gz.tbi	1777750700581004	1642318	md5_base64	YBLhfSqQLltS4uSsDIS5jw==	2026-05-02T19:38:20.586Z	2026-06-03T15:37:03.485Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.hap1.bed.gz.tbi?generation=1777750700581004	3	y8wqKA==	YBLhfSqQLltS4uSsDIS5jw==	CIzBh7itm5QDEAM=
HG02523	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.hap2.bed.gz	1777750681966404	269819116	md5_base64	XguuUW7FNdgEsSCFS4tB6w==	2026-05-02T19:38:01.969Z	2026-06-03T14:33:05.565Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.hap2.bed.gz?generation=1777750681966404	3	eYYVDg==	XguuUW7FNdgEsSCFS4tB6w==	CMSul6+tm5QDEAM=
HG02523	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.hap2.bed.gz.tbi	1777750673703442	1641377	md5_base64	upKJFoAKf+CUciYaMz5Zsg==	2026-05-02T19:37:53.707Z	2026-06-02T19:56:49.802Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/794c6f6c-a96f-42e4-9b35-d40cf36cde64/call-CpgPileup/HG02523.hap2.bed.gz.tbi?generation=1777750673703442	2	snDBig==	upKJFoAKf+CUciYaMz5Zsg==	CJKEn6utm5QDEAI=
HG02559	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.combined.bed.gz	1777750881023429	283083357	md5_base64	kUl+sEfyoHHsTECt5FfMmw==	2026-05-02T19:41:21.029Z	2026-06-03T15:05:00.213Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.combined.bed.gz?generation=1777750881023429	3	VQ/vkg==	kUl+sEfyoHHsTECt5FfMmw==	CMXrjI6um5QDEAM=
HG02559	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.combined.bed.gz.tbi	1777750866097854	1673965	md5_base64	5hDQoeTDOYbsZSebMT1ANQ==	2026-05-02T19:41:06.102Z	2026-06-02T19:56:07.943Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.combined.bed.gz.tbi?generation=1777750866097854	2	8gaiAQ==	5hDQoeTDOYbsZSebMT1ANQ==	CL7t/Yaum5QDEAI=
HG02559	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.hap1.bed.gz	1777750862270062	221534340	md5_base64	ehdGjBY1nway45ydocRFNA==	2026-05-02T19:41:02.275Z	2026-06-03T15:16:00.690Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.hap1.bed.gz?generation=1777750862270062	3	ESYR/Q==	ehdGjBY1nway45ydocRFNA==	CO6clIWum5QDEAM=
HG02559	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.hap1.bed.gz.tbi	1777750864197601	1601232	md5_base64	TI1HcD0/RXKd8ELXw+ocWw==	2026-05-02T19:41:04.201Z	2026-06-03T14:48:08.096Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.hap1.bed.gz.tbi?generation=1777750864197601	3	BlBSAQ==	TI1HcD0/RXKd8ELXw+ocWw==	COHviYaum5QDEAM=
HG02559	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.hap2.bed.gz	1777750871955567	220649018	md5_base64	ZHhZZQITBzcf3O98NJCuaw==	2026-05-02T19:41:11.960Z	2026-06-03T15:10:58.511Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.hap2.bed.gz?generation=1777750871955567	3	SpV/dw==	ZHhZZQITBzcf3O98NJCuaw==	CO+w44mum5QDEAM=
HG02559	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.hap2.bed.gz.tbi	1777750873874410	1598175	md5_base64	3AjNRnVNBv880+Y26NP87Q==	2026-05-02T19:41:13.882Z	2026-06-02T20:24:44.714Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/55ddeace-195a-40a3-ab88-226a993fc0c3/call-CpgPileup/HG02559.hap2.bed.gz.tbi?generation=1777750873874410	2	faEdmA==	3AjNRnVNBv880+Y26NP87Q==	COq/2Iqum5QDEAI=
HG02572	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.combined.bed.gz	1777749720475203	302162294	md5_base64	X+XAwsuUgVBmbLROEF0yaQ==	2026-05-02T19:22:00.479Z	2026-06-02T19:45:24.035Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.combined.bed.gz?generation=1777749720475203	2	f15PAA==	X+XAwsuUgVBmbLROEF0yaQ==	CMPM2uSpm5QDEAI=
HG02572	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.combined.bed.gz.tbi	1777749722370107	1686649	md5_base64	5OU8sn7wFM6PQlSEQgdtYA==	2026-05-02T19:22:02.374Z	2026-06-02T20:34:38.892Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.combined.bed.gz.tbi?generation=1777749722370107	2	bK1plw==	5OU8sn7wFM6PQlSEQgdtYA==	CLugzuWpm5QDEAI=
HG02572	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.hap1.bed.gz	1777749737879299	249186141	md5_base64	lqYGRzjgp/t8izTxVen10w==	2026-05-02T19:22:17.883Z	2026-06-03T16:03:02.720Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.hap1.bed.gz?generation=1777749737879299	3	FF3BLA==	lqYGRzjgp/t8izTxVen10w==	CIPugO2pm5QDEAM=
HG02572	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.hap1.bed.gz.tbi	1777749731620849	1551620	md5_base64	tJRCyNQvN13IbXFhdPlNkA==	2026-05-02T19:22:11.624Z	2026-06-03T15:56:19.394Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.hap1.bed.gz.tbi?generation=1777749731620849	3	hbkXnA==	tJRCyNQvN13IbXFhdPlNkA==	CPHvguqpm5QDEAM=
HG02572	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.hap2.bed.gz	1777749727848971	249285102	md5_base64	IVYEEkz9Ai2G5fjDjBmEUw==	2026-05-02T19:22:07.852Z	2026-06-02T19:41:57.799Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.hap2.bed.gz?generation=1777749727848971	2	KNgJaQ==	IVYEEkz9Ai2G5fjDjBmEUw==	CIvUnOipm5QDEAI=
HG02572	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.hap2.bed.gz.tbi	1777749729727171	1551696	md5_base64	aZQOb5cegHsA33cDjYdENg==	2026-05-02T19:22:09.730Z	2026-06-03T14:33:02.677Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d598294d-2259-447a-bf2e-14faa1eca7b2/call-CpgPileup/HG02572.hap2.bed.gz.tbi?generation=1777749729727171	3	TFqyVQ==	aZQOb5cegHsA33cDjYdENg==	CMOlj+mpm5QDEAM=
HG02583	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.combined.bed.gz	1777748684014950	336170589	md5_base64	Y5YHzL4noc+yULcM4dkboQ==	2026-05-02T19:04:44.018Z	2026-06-02T20:30:48.413Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.combined.bed.gz?generation=1777748684014950	2	Nr1qrQ==	Y5YHzL4noc+yULcM4dkboQ==	COaKvvalm5QDEAI=
HG02583	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.combined.bed.gz.tbi	1777748666052451	1684257	md5_base64	j/ho9HrXzrKlciQBvJrbng==	2026-05-02T19:04:26.056Z	2026-06-03T15:09:09.469Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.combined.bed.gz.tbi?generation=1777748666052451	3	+7f9Zg==	j/ho9HrXzrKlciQBvJrbng==	COPe9e2lm5QDEAM=
HG02583	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.hap1.bed.gz	1777748675427948	299215129	md5_base64	qZcpwgRaxQa1Dw4UCesCbQ==	2026-05-02T19:04:35.431Z	2026-06-02T19:59:39.040Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.hap1.bed.gz?generation=1777748675427948	2	Qs8xuw==	qZcpwgRaxQa1Dw4UCesCbQ==	COz8sfKlm5QDEAI=
HG02583	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.hap1.bed.gz.tbi	1777748686092130	1658368	md5_base64	vzOI0jRMlXGPNDDY1p8eDw==	2026-05-02T19:04:46.097Z	2026-06-02T20:28:33.284Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.hap1.bed.gz.tbi?generation=1777748686092130	2	J0MORg==	vzOI0jRMlXGPNDDY1p8eDw==	COLuvPelm5QDEAI=
HG02583	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.hap2.bed.gz	1777748692619150	299361224	md5_base64	7QMFg/Yo/4cecyhxt6c6gQ==	2026-05-02T19:04:52.626Z	2026-06-02T19:53:01.245Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.hap2.bed.gz?generation=1777748692619150	2	gb6CTw==	7QMFg/Yo/4cecyhxt6c6gQ==	CI6fy/qlm5QDEAI=
HG02583	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.hap2.bed.gz.tbi	1777748668041007	1658932	md5_base64	jx5NJ/D7ZeZ1DW0wZSV9Zg==	2026-05-02T19:04:28.046Z	2026-06-03T14:39:56.726Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/e10b6581-7200-46f0-84a9-2f1bda2c373b/call-CpgPileup/HG02583.hap2.bed.gz.tbi?generation=1777748668041007	3	TQkddw==	jx5NJ/D7ZeZ1DW0wZSV9Zg==	CK+O7+6lm5QDEAM=
HG02602	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.combined.bed.gz	1777784326622805	302955169	md5_base64	dtOavgMdhhRmYk7leyxK8g==	2026-05-03T04:58:46.628Z	2026-06-02T19:53:11.371Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.combined.bed.gz?generation=1777784326622805	2	G8Pkag==	dtOavgMdhhRmYk7leyxK8g==	CNWcmtqqnJQDEAI=
HG02602	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.combined.bed.gz.tbi	1777784297535068	1689525	md5_base64	9fHz8+z9VjDOUIdj4DeS9w==	2026-05-03T04:58:17.540Z	2026-06-03T15:56:35.014Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.combined.bed.gz.tbi?generation=1777784297535068	3	3OX6DA==	9fHz8+z9VjDOUIdj4DeS9w==	CNzsqsyqnJQDEAM=
HG02602	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.hap1.bed.gz	1777784313632888	251318573	md5_base64	qm7kiaLuZ2XIkhjzJ1YE+Q==	2026-05-03T04:58:33.636Z	2026-06-03T15:46:11.657Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.hap1.bed.gz?generation=1777784313632888	3	/y5ubA==	qm7kiaLuZ2XIkhjzJ1YE+Q==	CPiwgdSqnJQDEAM=
HG02602	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.hap1.bed.gz.tbi	1777784315325350	1557291	md5_base64	D/nL4/Tw2mT2UY0OvkOOaw==	2026-05-03T04:58:35.329Z	2026-06-02T20:27:58.247Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.hap1.bed.gz.tbi?generation=1777784315325350	2	40f3NA==	D/nL4/Tw2mT2UY0OvkOOaw==	CKbX6NSqnJQDEAI=
HG02602	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.hap2.bed.gz	1777784305826744	249575650	md5_base64	64V+isRwaMT5k+OpQEA9ew==	2026-05-03T04:58:25.831Z	2026-06-03T15:26:01.289Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.hap2.bed.gz?generation=1777784305826744	3	7Pa9bg==	64V+isRwaMT5k+OpQEA9ew==	CLj3pNCqnJQDEAM=
HG02602	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.hap2.bed.gz.tbi	1777784295910066	1553060	md5_base64	njPwqDn3Mg8lo1lL4Scr3w==	2026-05-03T04:58:15.916Z	2026-06-02T20:08:21.194Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/2eb27acd-d31d-4585-889c-7dc0c527563c/MethylationProfiling/c90598cf-0e2f-4166-a36c-c1d652bf629e/call-CpgPileup/HG02602.hap2.bed.gz.tbi?generation=1777784295910066	2	0t7ALQ==	njPwqDn3Mg8lo1lL4Scr3w==	CLLVx8uqnJQDEAI=
HG02615	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/ca803a69-2334-423f-8724-b8044b80453d/call-CpgPileup/HG02615.combined.bed.gz	1777750773643520	321724739	md5_base64	E6TYnJVCfB2dA4r2Po4wJg==	2026-05-02T19:39:33.649Z	2026-06-02T20:26:04.499Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/ca803a69-2334-423f-8724-b8044b80453d/call-CpgPileup/HG02615.combined.bed.gz?generation=1777750773643520	2	2UjQqQ==	E6TYnJVCfB2dA4r2Po4wJg==	CIDy8tqtm5QDEAI=
HG02615	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/ca803a69-2334-423f-8724-b8044b80453d/call-CpgPileup/HG02615.combined.bed.gz.tbi	1777750787332532	1680866	md5_base64	Gd4R39fQBA6yc49juxrgZA==	2026-05-02T19:39:47.336Z	2026-06-03T15:23:56.672Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/ca803a69-2334-423f-8724-b8044b80453d/call-CpgPileup/HG02615.combined.bed.gz.tbi?generation=1777750787332532	3	TUnVtw==	Gd4R39fQBA6yc49juxrgZA==	CLSztuGtm5QDEAM=
HG02615	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/ca803a69-2334-423f-8724-b8044b80453d/call-CpgPileup/HG02615.hap1.bed.gz	1777750785505923	285421719	md5_base64	3j4O/g/zxoIIQqJ9sq/NJg==	2026-05-02T19:39:45.510Z	2026-06-02T20:22:33.148Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/ca803a69-2334-423f-8724-b8044b80453d/call-CpgPileup/HG02615.hap1.bed.gz?generation=1777750785505923	2	AmNc7w==	3j4O/g/zxoIIQqJ9sq/NJg==	CIP1xuCtm5QDEAI=
